Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
4.1-0036,JuniperNetworks,available,4x8xH100-SXM-80GB,4,AMD EPYC 7763 64-Core Processor,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,4,NVIDIA H100-SXM-80GB,available,112,AMD EPYC 7763 64-Core Processor,82273.2
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,54.3653
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,54.3653
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,70319.1
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,56811.1
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,62102.5
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,51211
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,19859.2
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,19716
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,31917
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,30068.5
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,31917
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,30068.5
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,15015.4
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,13164
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,17.1877
4.1-0037,Lenovo,available,ThinkSystem SR685a V3(8x H200-SXM-141GB TensorRT),1,AMD EPYC 9454,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,AMD EPYC 9454,16.645
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,54.5565
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,54.5565
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,70369.8
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,56012.5
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,64983.6
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,52814
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,20552.1
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,19785
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,20552.1
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,19785
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,31973.7
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,30438.66
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,31973.7
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,30438.66
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,17.5975
4.1-0038,Lenovo,available,ThinkSystem SR680a V3 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,16.9831
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,3d-unet-99,Offline,Samples/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,11.6149
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,bert-99,Offline,Samples/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,9480.82
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,bert-99,Server,Queries/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,9302
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,gptj-99,Offline,Tokens/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,2593.65
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,gptj-99,Server,Tokens/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,2475.22
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,resnet,Offline,Samples/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,132436
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,resnet,Server,Queries/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,132008
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,retinanet,Offline,Samples/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,2290.08
4.1-0039,Lenovo,available,ThinkSystem SR650 V3 (3x NVIDIA L40S TensorRT),1,Intel(R) Xeon(R) Gold 6438N,NVIDIA L40S,3,Inference,retinanet,Server,Queries/s,,3,1,NVIDIA L40S,available,32,Intel(R) Xeon(R) Gold 6438N,2201.83
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,43.6883
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,43.6883
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,47655.3
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,35006.8
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,14073.6
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,13083.5
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,15875.8
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,13074.68
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,15875.8
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,13074.68
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,541887
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,500148
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,10867
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,9001.86
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,11.827
4.1-0040,Lenovo,available,ThinkSystem SR675 V3 (8x H100-NVL-94GB TensorRT),1,AMD EPYC 9634 84-Core Processor,NVIDIA H100-NVL-94GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-NVL-94GB,available,84,AMD EPYC 9634 84-Core Processor,11.6801
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,595658
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,510155
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,361613
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,340067
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,19739.8
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,19233.8
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,19739.8
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,19233.8
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,24524.9
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,21605.79
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,24524.9
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,21605.79
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,52415.9
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,50795.6
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,16.3484
4.1-0043,NVIDIA,available,NVIDIA DGX H100 (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480C,15.7189
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,86731.2
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,81009.7
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,53420.6
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,51014.2
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2627.69
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2513.38
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2627.69
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2513.38
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,4067.52
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,3883.67
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,4067.52
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,3883.67
